datetime,PM10,PM25,CO,NO2,SO2,O3,WS,WD
2020-03-12 18:00:00+07:00,35.0,16.0,0.5,1.0,2.0,33.0,1.9,117.0
2020-03-12 19:00:00+07:00,31.0,18.0,0.5,1.0,2.0,31.0,2.3,129.0
2020-03-12 20:00:00+07:00,23.0,13.0,0.5,0.0,1.0,32.0,2.6,134.0
2020-03-12 21:00:00+07:00,22.0,13.0,0.5,0.0,1.0,32.0,2.6,136.0
2020-03-12 22:00:00+07:00,20.0,12.0,0.5,0.0,0.0,31.0,2.5,135.0
2020-03-12 23:00:00+07:00,19.0,12.0,0.5,0.0,0.0,29.0,2.4,136.0
2020-03-13 00:00:00+07:00,24.0,15.0,0.5,3.0,0.0,26.0,1.7,130.0
2020-03-13 01:00:00+07:00,22.0,14.0,0.5,0.0,1.0,25.0,1.8,141.0
2020-03-13 02:00:00+07:00,21.0,14.0,0.5,1.0,1.0,27.0,1.8,138.0
2020-03-13 03:00:00+07:00,21.0,14.0,0.5,0.0,0.0,29.0,1.8,139.0
2020-03-13 04:00:00+07:00,22.0,15.0,0.5,1.0,0.0,28.0,1.6,138.0
2020-03-13 05:00:00+07:00,22.0,15.0,0.5,1.0,0.0,28.0,1.6,140.0
2020-03-13 06:00:00+07:00,23.0,16.0,0.5,1.0,1.0,26.0,1.6,138.0
2020-03-13 07:00:00+07:00,23.0,16.0,0.5,1.0,1.0,27.0,1.7,138.0
2020-03-13 08:00:00+07:00,24.0,17.0,0.6,1.0,1.0,60.0,1.7,138.0
2020-03-13 09:00:00+07:00,28.0,19.0,0.6,1.6666666666666665,1.0,28.0,1.7,136.0
2020-03-13 10:00:00+07:00,31.0,20.0,0.6,2.333333333333333,1.5,32.0,1.5,134.0
2020-03-13 11:00:00+07:00,36.0,21.0,0.6,3.0,2.0,31.5,1.6,107.0
2020-03-13 12:00:00+07:00,40.0,22.0,0.5,3.0,2.0,31.0,1.7,100.0
2020-03-13 13:00:00+07:00,30.0,16.0,0.5,0.0,2.0,33.0,1.7,110.0
2020-03-13 14:00:00+07:00,37.0,16.0,0.5,1.0,1.0,34.0,1.9,109.0
2020-03-13 15:00:00+07:00,34.0,15.0,0.5,1.0,1.0,34.0,1.8,111.0
2020-03-13 16:00:00+07:00,35.0,16.0,0.5,1.0,1.0,33.0,1.9,114.0
2020-03-13 17:00:00+07:00,27.0,16.0,0.5,1.0,1.0,34.0,1.9,122.0
2020-03-13 18:00:00+07:00,32.0,18.0,0.5,1.0,2.0,33.0,2.0,127.0
2020-03-13 19:00:00+07:00,29.0,17.0,0.6,2.0,2.0,29.0,2.2,131.0
2020-03-13 20:00:00+07:00,25.0,15.0,0.5,2.0,1.0,29.0,2.2,133.0
2020-03-13 21:00:00+07:00,24.0,14.0,0.5,2.0,0.0,29.0,2.1,135.0
2020-03-13 22:00:00+07:00,23.0,14.0,0.5,2.0,0.0,28.0,2.0,136.0
2020-03-13 23:00:00+07:00,23.0,14.0,0.5,2.0,0.0,27.0,2.0,133.0
2020-03-14 00:00:00+07:00,20.0,12.0,0.5,1.0,1.0,27.0,2.1,140.0
2020-03-14 01:00:00+07:00,26.0,16.0,0.5,3.0,1.0,26.0,1.8,136.0
2020-03-14 02:00:00+07:00,23.0,15.0,0.5,2.0,1.0,28.0,1.6,132.0
2020-03-14 03:00:00+07:00,24.0,16.0,0.5,2.0,1.0,28.0,1.5,131.0
2020-03-14 04:00:00+07:00,22.0,14.0,0.5,2.0,1.0,28.0,1.8,135.0
2020-03-14 05:00:00+07:00,22.0,13.0,0.5,2.0,1.0,26.0,1.8,134.0
2020-03-14 06:00:00+07:00,19.0,12.0,0.4,2.0,1.0,22.0,1.8,136.0
2020-03-14 07:00:00+07:00,19.0,12.0,0.5,3.0,1.0,20.0,1.6,136.0
2020-03-14 08:00:00+07:00,19.0,11.0,0.5,3.0,2.0,18.0,1.6,141.0
2020-03-14 09:00:00+07:00,20.0,12.0,0.5,2.0,2.0,23.0,1.8,135.0
2020-03-14 10:00:00+07:00,20.0,12.0,0.5,1.0,2.0,27.0,1.7,128.0
2020-03-14 11:00:00+07:00,25.0,12.0,0.5,1.0,2.0,31.0,1.5,114.0
2020-03-14 12:00:00+07:00,31.0,16.0,0.5,2.0,2.0,32.0,1.6,107.0
2020-03-14 13:00:00+07:00,40.0,16.0,0.5,1.0,2.0,34.0,2.1,101.0
2020-03-14 14:00:00+07:00,40.5,13.0,0.5,1.0,2.0,34.0,2.1,108.0
2020-03-14 15:00:00+07:00,40.5,11.0,0.5,1.0,2.0,32.0,2.0,112.0
2020-03-14 16:00:00+07:00,38.0,12.0,0.5,0.0,2.0,34.0,1.9,116.0
2020-03-14 17:00:00+07:00,27.0,11.0,0.5,0.0,2.0,33.0,2.0,121.0
2020-03-14 18:00:00+07:00,25.0,12.0,0.4,1.0,2.0,33.0,2.0,122.0
2020-03-14 19:00:00+07:00,22.0,11.0,0.4,1.0,2.0,29.0,1.8,126.0
2020-03-14 20:00:00+07:00,19.0,11.0,0.5,1.0,1.0,29.0,1.9,128.0
2020-03-14 21:00:00+07:00,18.0,11.0,0.5,1.0,1.0,28.0,2.0,137.0
2020-03-14 22:00:00+07:00,19.0,11.0,0.5,1.0,1.0,29.0,2.0,132.0
2020-03-14 23:00:00+07:00,19.0,12.0,0.5,0.0,1.0,29.0,1.9,132.0
2020-03-15 00:00:00+07:00,26.0,17.0,0.6,9.0,1.0,18.0,0.9,218.0
2020-03-15 01:00:00+07:00,23.0,14.0,0.5,1.0,1.0,29.0,2.1,138.0
2020-03-15 02:00:00+07:00,26.0,17.0,0.5,1.0,0.0,30.0,2.0,138.0
2020-03-15 03:00:00+07:00,24.0,17.0,0.5,1.0,0.0,32.0,2.0,134.0
2020-03-15 04:00:00+07:00,28.0,20.0,0.5,1.0,0.0,30.0,1.8,133.0
2020-03-15 05:00:00+07:00,27.0,19.0,0.5,0.0,0.0,31.0,2.0,134.0
2020-03-15 06:00:00+07:00,27.0,19.0,0.5,1.0,1.0,34.0,2.2,146.0
2020-03-15 07:00:00+07:00,35.0,22.0,0.5,2.0,0.0,32.0,1.7,156.0
2020-03-15 08:00:00+07:00,38.0,22.5,0.55,3.5,1.0,27.0,1.3,157.0
2020-03-15 09:00:00+07:00,40.5,22.5,0.6,5.0,2.0,30.5,1.6,150.0
2020-03-15 10:00:00+07:00,40.5,22.5,0.6,4.0,1.0,34.0,1.5,118.0
2020-03-15 11:00:00+07:00,40.5,22.5,0.5,4.0,1.0,38.0,2.0,96.0
2020-03-15 12:00:00+07:00,40.5,22.0,0.5,2.0,2.0,42.0,2.7,55.0
2020-03-15 13:00:00+07:00,37.0,18.0,0.5,3.0,2.0,51.0,3.0,6.0
2020-03-15 14:00:00+07:00,20.0,13.0,0.6,5.0,2.0,45.0,2.7,351.0
2020-03-15 15:00:00+07:00,21.0,16.0,0.6,5.0,1.0,44.0,1.8,319.0
2020-03-15 16:00:00+07:00,20.0,13.0,0.6,5.0,1.0,41.0,1.3,230.0
2020-03-15 17:00:00+07:00,17.0,10.0,0.6,6.0,1.0,41.0,1.2,203.0
2020-03-15 18:00:00+07:00,22.0,10.0,0.6,9.0,1.0,38.0,1.4,172.0
2020-03-15 19:00:00+07:00,21.0,10.0,0.7,11.0,2.0,28.0,0.6,250.0
2020-03-15 20:00:00+07:00,20.0,12.0,0.6,10.0,1.0,26.0,2.0,342.0
2020-03-15 21:00:00+07:00,19.0,11.0,0.6,7.0,0.0,32.0,2.0,324.0
2020-03-15 22:00:00+07:00,23.0,14.0,0.7,8.0,0.0,27.0,1.3,302.0
2020-03-15 23:00:00+07:00,24.0,15.0,0.7,9.0,0.0,20.0,1.0,268.0
2020-03-16 00:00:00+07:00,20.0,12.0,0.4,5.0,0.0,31.0,1.7,137.0
2020-03-16 01:00:00+07:00,28.0,18.0,0.6,10.0,0.0,16.0,1.0,199.0
2020-03-16 02:00:00+07:00,28.0,18.0,0.6,12.0,1.0,13.0,0.7,226.0
2020-03-16 03:00:00+07:00,28.0,18.0,0.7,12.0,0.0,12.0,0.4,223.0
2020-03-16 04:00:00+07:00,28.0,19.0,0.7,12.0,0.0,11.0,1.0,220.0
2020-03-16 05:00:00+07:00,30.0,21.0,0.6,14.0,0.0,9.0,0.6,288.0
2020-03-16 06:00:00+07:00,32.0,22.0,0.6,14.0,0.0,7.0,0.4,273.5
2020-03-16 07:00:00+07:00,32.0,20.0,0.6499999999999999,14.0,0.5,8.0,1.3,259.0
2020-03-16 08:00:00+07:00,32.0,22.5,0.7,14.0,1.0,16.5,1.0,235.0
2020-03-16 09:00:00+07:00,32.0,22.0,0.7,14.0,1.0,25.0,1.0,260.0
2020-03-16 10:00:00+07:00,31.0,21.0,0.7,13.0,1.0,37.0,0.8,113.0
2020-03-16 11:00:00+07:00,33.0,21.0,0.6,14.0,1.0,47.0,1.1,86.0
2020-03-16 12:00:00+07:00,27.0,18.0,0.5,12.0,2.0,48.0,1.4,92.0
2020-03-16 13:00:00+07:00,27.0,18.0,0.5,11.0,2.0,50.0,1.6,89.0
2020-03-16 14:00:00+07:00,27.0,19.0,0.5,12.0,2.0,50.0,1.7,94.0
2020-03-16 15:00:00+07:00,23.0,15.0,0.5,12.0,2.0,47.0,2.6,88.0
2020-03-16 16:00:00+07:00,25.0,18.0,0.6,11.0,1.0,56.0,2.5,88.0
2020-03-16 17:00:00+07:00,28.0,19.0,0.6,10.0,1.0,57.0,2.0,90.0
2020-03-16 18:00:00+07:00,28.0,19.0,0.6,11.0,1.0,52.0,1.3,107.0
2020-03-16 19:00:00+07:00,37.0,22.5,0.6,11.0,1.0,50.0,1.7,120.0
2020-03-16 20:00:00+07:00,32.0,20.0,0.5,10.0,1.0,45.0,2.0,127.0
2020-03-16 21:00:00+07:00,22.0,13.0,0.5,7.0,0.0,39.0,2.1,131.0
2020-03-16 22:00:00+07:00,19.0,11.0,0.5,6.0,0.0,33.0,2.1,129.0
2020-03-16 23:00:00+07:00,18.0,11.0,0.5,4.0,0.0,35.0,2.0,130.0
2020-03-17 00:00:00+07:00,22.0,13.0,0.4,1.0,1.0,41.0,2.0,139.0
2020-03-17 01:00:00+07:00,22.0,13.0,0.4,6.0,0.0,28.0,1.4,147.0
2020-03-17 02:00:00+07:00,23.0,13.0,0.4,6.0,0.0,28.0,1.5,132.0
2020-03-17 03:00:00+07:00,24.0,14.0,0.5,4.0,0.0,31.0,1.8,128.0
2020-03-17 04:00:00+07:00,26.0,18.0,0.5,4.0,0.0,30.0,1.8,135.0
2020-03-17 05:00:00+07:00,25.0,15.0,0.4,4.0,0.0,28.0,1.7,137.0
2020-03-17 06:00:00+07:00,27.0,16.0,0.45,7.5,0.5,21.0,1.0,165.0
2020-03-17 07:00:00+07:00,33.0,20.0,0.5,11.0,1.0,18.0,0.6,208.0
2020-03-17 08:00:00+07:00,35.0,21.0,0.5,10.0,1.0,15.0,1.4,143.0
2020-03-17 09:00:00+07:00,30.0,16.0,0.5,6.0,1.0,27.0,1.6,155.0
2020-03-17 10:00:00+07:00,33.0,18.0,0.5,6.0,1.0,34.0,1.5,164.0
2020-03-17 11:00:00+07:00,31.0,20.0,0.5,5.0,2.0,42.0,1.5,125.0
2020-03-17 12:00:00+07:00,35.0,22.0,0.5,5.0,2.0,40.0,1.6,101.0
2020-03-17 13:00:00+07:00,31.0,17.0,0.4,5.0,2.0,39.0,2.0,109.0
2020-03-17 14:00:00+07:00,26.0,15.0,0.4,6.0,2.0,38.0,2.05,108.5
2020-03-17 15:00:00+07:00,24.0,14.0,0.5,5.0,2.0,44.0,2.1,108.0
2020-03-17 16:00:00+07:00,26.0,18.0,0.5,4.0,2.0,55.0,2.0,117.0
2020-03-17 17:00:00+07:00,25.0,15.0,0.5,4.0,1.0,42.0,1.8,113.0
2020-03-17 18:00:00+07:00,23.0,15.0,0.5,4.0,2.0,46.0,1.7,117.0
2020-03-17 19:00:00+07:00,24.0,15.0,0.4,3.0,2.0,46.0,2.0,123.0
2020-03-17 20:00:00+07:00,23.0,14.0,0.4,3.0,1.0,41.0,2.0,127.0
2020-03-17 21:00:00+07:00,23.0,14.0,0.4,3.0,0.0,40.0,2.4,131.0
2020-03-17 22:00:00+07:00,23.0,13.0,0.4,2.0,0.0,41.0,2.4,132.0
2020-03-17 23:00:00+07:00,22.0,13.0,0.4,2.0,0.0,42.0,2.3,135.0
2020-03-18 00:00:00+07:00,31.0,20.0,0.6,5.0,1.0,36.0,1.6,140.0
2020-03-18 01:00:00+07:00,27.0,16.0,0.5,2.0,1.0,39.0,1.8,137.0
2020-03-18 02:00:00+07:00,26.0,17.0,0.5,2.0,1.0,38.0,2.1,138.0
2020-03-18 03:00:00+07:00,23.0,14.0,0.5,2.0,1.0,35.0,2.0,138.0
2020-03-18 04:00:00+07:00,25.0,16.0,0.5,3.0,0.0,33.0,1.6,137.0
2020-03-18 05:00:00+07:00,25.0,16.0,0.5,3.0,0.5,34.0,1.6,140.0
2020-03-18 06:00:00+07:00,27.0,18.0,0.5,3.0,1.0,33.0,1.8,143.0
2020-03-18 07:00:00+07:00,30.0,20.0,0.5,3.0,1.0,32.0,1.8,145.0
2020-03-18 08:00:00+07:00,33.0,22.0,0.6,6.0,1.0,27.0,1.4,159.0
2020-03-18 09:00:00+07:00,36.0,22.5,0.6,6.0,1.0,31.0,1.6,148.0
2020-03-18 10:00:00+07:00,36.0,22.5,0.6,3.0,2.0,40.0,1.9,141.0
2020-03-18 11:00:00+07:00,40.0,22.5,0.6,2.0,2.0,48.0,1.5,136.0
2020-03-18 12:00:00+07:00,40.5,22.5,0.6,3.0,2.0,51.0,1.5,103.0
2020-03-18 13:00:00+07:00,38.0,22.5,0.5,3.0,2.0,49.0,1.7,102.0
2020-03-18 14:00:00+07:00,35.0,22.5,0.5,4.0,2.0,45.0,1.8,107.0
2020-03-18 15:00:00+07:00,33.0,21.0,0.5,5.0,2.0,44.0,1.9,107.0
2020-03-18 16:00:00+07:00,29.0,16.0,0.5,4.0,2.0,39.0,2.2,109.0
2020-03-18 17:00:00+07:00,26.0,15.0,0.5,3.0,2.0,36.0,2.0,122.0
2020-03-18 18:00:00+07:00,27.0,14.0,0.5,3.0,2.0,34.0,2.6,134.0
2020-03-18 19:00:00+07:00,25.0,14.0,0.4,3.0,2.0,34.0,2.6,140.0
2020-03-18 20:00:00+07:00,25.0,13.0,0.4,3.0,1.0,33.0,2.8,137.0
2020-03-18 21:00:00+07:00,23.0,13.0,0.5,2.0,1.0,33.0,2.6,135.0
2020-03-18 22:00:00+07:00,24.0,13.0,0.5,2.0,0.0,30.0,2.2,142.0
2020-03-18 23:00:00+07:00,30.0,19.0,0.6,4.0,0.0,33.0,1.7,149.0
2020-03-19 00:00:00+07:00,21.0,11.0,0.5,1.0,1.0,29.0,2.0,138.0
2020-03-19 01:00:00+07:00,31.0,20.0,0.5,5.0,1.0,29.0,1.7,136.0
2020-03-19 02:00:00+07:00,33.0,22.0,0.5,4.0,1.0,27.0,1.9,135.0
2020-03-19 03:00:00+07:00,33.0,22.5,0.6,3.0,1.0,29.0,2.1,137.0
2020-03-19 04:00:00+07:00,33.0,22.5,0.6,3.5,1.0,28.0,1.9,140.0
2020-03-19 05:00:00+07:00,35.0,22.5,0.6,4.0,1.0,26.0,2.0,138.0
2020-03-19 06:00:00+07:00,32.0,22.5,0.5,4.0,1.0,24.0,2.0,140.0
2020-03-19 07:00:00+07:00,29.0,19.0,0.5,5.0,1.0,22.0,1.9,142.0
2020-03-19 08:00:00+07:00,31.0,20.0,0.5,4.0,2.0,25.0,2.4,140.0
2020-03-19 09:00:00+07:00,32.0,20.0,0.6,4.0,2.0,29.0,2.2,137.0
2020-03-19 10:00:00+07:00,34.0,20.0,0.6,2.0,2.0,33.0,2.0,138.0
2020-03-19 11:00:00+07:00,27.0,16.0,0.5,2.0,2.0,36.0,1.7,122.0
2020-03-19 12:00:00+07:00,27.0,16.0,0.5,2.0,2.0,35.0,1.9,111.0
2020-03-19 13:00:00+07:00,28.0,16.0,0.5,1.0,2.0,37.0,2.0,113.0
2020-03-19 14:00:00+07:00,27.0,13.0,0.8249999999999998,2.0,2.0,34.0,2.1,114.0
2020-03-19 15:00:00+07:00,23.0,11.0,0.5,2.0,2.0,32.0,2.0,112.0
2020-03-19 16:00:00+07:00,24.0,11.0,0.5,2.0,2.0,33.0,2.1,115.0
2020-03-19 17:00:00+07:00,25.0,12.0,0.5,2.0,2.0,35.0,2.1,116.0
2020-03-19 18:00:00+07:00,24.0,12.0,0.5,1.0,2.0,32.0,2.3,120.0
2020-03-19 19:00:00+07:00,21.0,11.0,0.5,2.0,2.0,31.0,2.3,126.0
2020-03-19 20:00:00+07:00,22.0,10.0,0.5,2.0,1.0,31.0,2.6,129.0
2020-03-19 21:00:00+07:00,28.0,17.0,0.7,3.0,1.0,31.0,2.6,134.0
2020-03-19 22:00:00+07:00,24.0,14.0,0.6,2.0,1.0,31.0,2.4,134.0
2020-03-19 23:00:00+07:00,19.0,10.0,0.6,1.0,1.0,30.0,2.2,136.0
2020-03-20 00:00:00+07:00,22.0,11.0,0.5,2.0,0.0,30.0,2.0,135.0
2020-03-20 01:00:00+07:00,21.0,11.0,0.4,2.0,1.0,27.0,2.0,140.0
2020-03-20 02:00:00+07:00,21.0,13.0,0.5,3.0,1.0,24.0,1.5,138.0
2020-03-20 03:00:00+07:00,22.0,13.0,0.5,4.5,1.0,23.0,1.3,150.0
2020-03-20 04:00:00+07:00,23.0,13.0,0.5,6.0,1.0,23.0,1.2,153.0
2020-03-20 05:00:00+07:00,24.0,15.0,0.5,4.0,0.0,23.0,1.5,143.0
2020-03-20 06:00:00+07:00,23.0,14.0,0.5,4.0,1.0,22.0,1.7,145.0
2020-03-20 07:00:00+07:00,25.0,16.0,0.5,5.0,1.0,22.0,1.8,140.0
2020-03-20 08:00:00+07:00,27.0,16.0,0.5,5.0,1.0,23.0,1.9,139.0
2020-03-20 09:00:00+07:00,26.0,16.0,0.5,4.0,1.0,28.0,2.3,138.0
2020-03-20 10:00:00+07:00,26.0,17.0,0.5,2.0,2.0,36.0,2.5,142.0
2020-03-20 11:00:00+07:00,29.0,16.0,0.5,1.0,2.0,40.0,1.8,136.0
2020-03-20 12:00:00+07:00,28.0,15.0,0.5,1.0,2.0,39.0,1.8,111.0
2020-03-20 13:00:00+07:00,25.0,14.0,0.5,1.0,2.0,38.0,2.0,112.0
2020-03-20 14:00:00+07:00,31.0,13.0,0.4,3.0,2.0,35.0,2.4,102.0
2020-03-20 15:00:00+07:00,28.0,14.0,0.5,3.0,2.0,37.0,2.1,111.0
2020-03-20 16:00:00+07:00,25.0,12.0,0.5,2.0,2.0,38.0,2.0,121.0
2020-03-20 17:00:00+07:00,22.0,11.0,0.5,2.0,2.0,38.0,2.6,130.0
2020-03-20 18:00:00+07:00,25.0,12.0,0.5,2.0,2.0,37.0,2.9,131.0
2020-03-20 19:00:00+07:00,22.0,11.0,0.5,2.0,2.0,35.0,2.2,129.0
2020-03-20 20:00:00+07:00,22.0,11.0,0.5,2.0,1.0,35.0,2.3,127.0
2020-03-20 21:00:00+07:00,22.0,12.0,0.5,2.0,0.0,36.0,2.2,128.0
2020-03-20 22:00:00+07:00,22.0,11.0,0.5,2.0,0.0,35.0,2.5,132.0
2020-03-20 23:00:00+07:00,21.0,12.0,0.5,2.0,0.0,33.0,2.1,133.0
2020-03-21 00:00:00+07:00,26.0,17.0,0.5,3.0,1.0,33.0,1.1,146.0
2020-03-21 01:00:00+07:00,19.0,12.0,0.4,1.0,1.0,31.0,2.3,138.0
2020-03-21 02:00:00+07:00,22.0,12.0,0.4,1.5,1.0,31.0,2.2,144.0
2020-03-21 03:00:00+07:00,19.0,12.0,0.4,2.0,1.0,31.5,2.3,146.0
2020-03-21 04:00:00+07:00,20.0,13.0,0.5,2.0,1.0,32.0,2.2,146.0
2020-03-21 05:00:00+07:00,22.0,14.0,0.5,2.0,1.0,31.0,2.1,147.0
2020-03-21 06:00:00+07:00,25.0,16.0,0.5,4.0,1.0,29.0,1.9,147.0
2020-03-21 07:00:00+07:00,26.0,17.0,0.5,5.0,1.0,26.0,1.7,145.0
2020-03-21 08:00:00+07:00,32.0,19.0,0.5,6.0,1.0,26.0,1.6,153.0
2020-03-21 09:00:00+07:00,34.0,22.0,0.5,3.0,2.0,34.0,1.9,141.0
2020-03-21 10:00:00+07:00,31.0,21.0,0.6,2.0,2.0,41.0,1.8,138.0
2020-03-21 11:00:00+07:00,32.0,21.0,0.5,1.0,2.0,46.0,1.8,131.0
2020-03-21 12:00:00+07:00,34.0,17.0,0.5,2.0,2.0,44.0,1.8,110.0
2020-03-21 13:00:00+07:00,28.0,15.0,0.4,2.0,2.0,43.0,2.0,109.0
2020-03-21 14:00:00+07:00,32.0,17.0,0.4,3.0,2.0,43.0,2.0,112.0
2020-03-21 15:00:00+07:00,28.0,15.0,0.5,3.0,2.0,43.0,2.0,117.0
2020-03-21 16:00:00+07:00,26.0,14.0,0.5,2.0,2.0,40.0,2.1,113.0
2020-03-21 17:00:00+07:00,27.0,14.0,0.5,2.0,2.0,40.0,2.3,122.0
2020-03-21 18:00:00+07:00,28.0,15.0,0.5,2.0,2.0,39.0,2.2,124.0
2020-03-21 19:00:00+07:00,34.0,20.0,0.5,2.0,2.0,36.0,2.0,125.0
2020-03-21 20:00:00+07:00,29.0,18.0,0.5,2.0,1.0,36.0,2.2,131.0
2020-03-21 21:00:00+07:00,19.0,12.0,0.5,1.0,1.0,36.0,2.2,138.0
2020-03-21 22:00:00+07:00,21.0,12.0,0.5,1.0,1.0,37.0,2.1,140.0
2020-03-21 23:00:00+07:00,24.0,15.0,0.5,1.0,1.0,39.0,1.9,148.0
2020-03-22 00:00:00+07:00,23.0,14.0,0.45,2.0,1.0,29.0,1.5,144.0
2020-03-22 01:00:00+07:00,29.0,18.0,0.5,4.5,1.0,25.0,0.9,141.0
2020-03-22 02:00:00+07:00,29.0,19.0,0.5,6.0,1.0,31.0,1.2,141.0
2020-03-22 03:00:00+07:00,31.0,21.0,0.5,4.0,1.0,37.0,1.3,149.0
2020-03-22 04:00:00+07:00,32.0,21.0,0.5,3.0,1.0,35.0,1.3,162.0
2020-03-22 05:00:00+07:00,33.0,22.5,0.5,4.0,1.0,33.0,1.3,151.0
2020-03-22 06:00:00+07:00,34.0,22.5,0.5,4.0,1.0,33.0,1.5,154.0
2020-03-22 07:00:00+07:00,28.0,18.0,0.4,3.0,1.0,35.0,1.9,143.0
2020-03-22 08:00:00+07:00,26.0,17.0,0.5,4.0,2.0,35.0,1.9,140.0
2020-03-22 09:00:00+07:00,25.0,17.0,0.5,3.0,2.0,38.0,2.0,142.0
2020-03-22 10:00:00+07:00,26.0,17.0,0.5,2.0,2.0,42.0,1.6,131.0
2020-03-22 11:00:00+07:00,30.0,17.0,0.4,2.0,2.0,44.0,1.5,115.0
2020-03-22 12:00:00+07:00,37.0,18.0,0.4,3.0,2.0,42.0,1.7,112.0
2020-03-22 13:00:00+07:00,28.0,16.0,0.4,4.0,2.0,41.0,2.0,107.0
2020-03-22 14:00:00+07:00,40.5,17.0,0.4,7.0,2.0,42.0,2.6,98.0
2020-03-22 15:00:00+07:00,38.0,11.0,0.4,8.0,2.0,36.0,2.2,105.0
2020-03-22 16:00:00+07:00,33.0,12.0,0.4,6.0,2.0,38.0,2.1,104.0
2020-03-22 17:00:00+07:00,31.0,14.0,0.4,4.0,2.0,40.0,1.8,111.0
2020-03-22 18:00:00+07:00,23.0,12.0,0.4,2.0,2.0,40.0,1.8,124.0
2020-03-22 19:00:00+07:00,21.0,12.0,0.4,2.0,2.0,38.0,2.3,131.0
2020-03-22 20:00:00+07:00,21.0,12.0,0.4,2.0,1.0,37.0,2.4,133.0
2020-03-22 21:00:00+07:00,17.0,10.0,0.4,1.0,1.0,35.0,2.7,138.0
2020-03-22 22:00:00+07:00,19.0,10.0,0.4,1.0,1.0,34.0,2.2,136.0
2020-03-22 23:00:00+07:00,20.0,12.0,0.5,1.0,1.0,34.0,1.9,145.0
2020-03-23 00:00:00+07:00,20.0,11.0,0.8249999999999998,2.0,1.0,30.5,1.8,132.0
2020-03-23 01:00:00+07:00,24.0,14.0,0.4,3.0,1.0,26.0,1.3,139.0
2020-03-23 02:00:00+07:00,20.0,12.0,0.4,4.0,0.0,23.0,1.1,131.0
2020-03-23 03:00:00+07:00,25.0,16.0,0.5,5.0,0.0,23.0,1.3,135.0
2020-03-23 04:00:00+07:00,29.0,18.0,0.5,4.0,0.0,25.0,1.3,146.0
2020-03-23 05:00:00+07:00,26.0,17.0,0.5,3.0,0.0,25.0,1.4,142.0
2020-03-23 06:00:00+07:00,34.0,22.5,0.5,5.0,0.0,22.0,1.2,144.0
2020-03-23 07:00:00+07:00,40.5,22.5,0.6,9.0,0.0,14.0,1.0,167.0
2020-03-23 08:00:00+07:00,40.5,22.5,0.6,10.0,1.0,18.0,1.1,139.0
2020-03-23 09:00:00+07:00,39.0,22.5,0.6,3.0,1.0,32.0,1.5,138.0
2020-03-23 10:00:00+07:00,40.5,22.5,0.6,2.0,1.0,40.0,1.4,126.0
2020-03-23 11:00:00+07:00,40.5,22.5,0.6,3.0,2.0,42.0,1.7,106.0
2020-03-23 12:00:00+07:00,40.5,22.5,0.6,3.0,2.0,46.0,2.3,96.0
2020-03-23 13:00:00+07:00,40.5,22.5,0.6,2.0,2.0,49.0,2.3,100.0
2020-03-23 14:00:00+07:00,40.5,16.0,0.4,3.0,1.0,37.0,2.4,101.0
2020-03-23 15:00:00+07:00,40.5,10.0,0.4,3.0,1.0,33.0,2.1,112.0
2020-03-23 16:00:00+07:00,40.5,11.0,0.4,2.0,1.0,32.0,2.1,116.0
2020-03-23 17:00:00+07:00,36.0,10.0,0.4,2.0,1.0,33.0,2.0,117.0
2020-03-23 18:00:00+07:00,21.0,10.0,0.4,1.0,2.0,32.0,1.9,120.0
2020-03-23 19:00:00+07:00,20.0,11.0,0.4,1.0,2.0,32.0,2.3,129.0
2020-03-23 20:00:00+07:00,19.0,11.0,0.4,1.0,1.0,31.0,2.5,135.0
2020-03-23 21:00:00+07:00,17.0,10.0,0.4,1.0,0.0,31.0,2.3,135.0
2020-03-23 22:00:00+07:00,18.0,10.0,0.5,2.0,0.0,30.0,1.8,134.0
2020-03-23 23:00:00+07:00,18.0,10.0,0.8249999999999998,2.0,0.5,31.0,2.0,132.0
2020-03-24 00:00:00+07:00,15.0,8.0,0.4,1.0,1.0,30.0,2.2,143.0
2020-03-24 01:00:00+07:00,20.0,11.0,0.4,1.0,1.0,30.0,1.8,137.0
2020-03-24 02:00:00+07:00,19.0,11.0,0.4,1.0,1.0,29.0,1.5,135.0
2020-03-24 03:00:00+07:00,19.0,12.0,0.4,1.0,1.0,28.0,1.5,137.0
2020-03-24 04:00:00+07:00,21.0,13.0,0.5,2.0,1.0,25.0,1.5,135.0
2020-03-24 05:00:00+07:00,20.0,13.0,0.5,2.0,1.0,26.0,1.6,140.0
2020-03-24 06:00:00+07:00,26.0,17.0,0.5,4.0,1.0,23.0,1.5,161.0
2020-03-24 07:00:00+07:00,34.0,22.0,0.5,11.0,1.0,13.0,1.2,156.0
2020-03-24 08:00:00+07:00,33.0,21.0,0.6,10.0,1.0,19.0,1.4,143.0
2020-03-24 09:00:00+07:00,34.0,22.5,0.6,3.0,2.0,30.0,1.8,140.0
2020-03-24 10:00:00+07:00,29.0,19.0,0.5,1.0,2.0,37.0,1.8,133.0
2020-03-24 11:00:00+07:00,27.0,18.0,0.5,1.0,2.0,38.0,1.6,115.0
2020-03-24 12:00:00+07:00,25.0,14.0,0.5,1.0,2.0,39.0,1.9,112.0
2020-03-24 13:00:00+07:00,27.0,11.0,0.4,0.0,2.0,35.0,2.0,112.0
